user_id,age,gender,device_os,device_model,location,account_created_date
USR01570,57,Female,iOS,iPhone 13,Hanoi,
USR01571,41,Male,Android,Xiaomi Redmi 13,Others,2026-02-22
USR01572,59,Male,Android,Xiaomi Redmi 13,HCM,2026-04-17
USR01573,46,Female,iOS,iPhone 14,Others,
USR01574,46,Female,iOS,iPhone 14,Danang,2026-04-02
USR01575,19,Male,Android,Samsung S24,Hanoi,2026-02-07
USR01576,56,Male,iOS,iPhone 14,Hanoi,
USR01577,47,Male,iOS,iPhone 15,Danang,2026-02-04
USR01578,47,Male,Android,Xiaomi Redmi 13,HCM,2026-03-29
USR01579,20,Male,Android,Oppo A58,HCM,
USR01580,54,Male,Android,Oppo A58,HCM,2026-02-10
USR01581,45,Male,iOS,iPhone 14,Hanoi,2026-04-22
USR01582,60,Male,iOS,iPhone 13,Others,2026-03-07
USR01583,55,Male,Android,Samsung S24,HCM,2026-02-13
USR01584,46,Female,iOS,iPhone 13,Others,2026-03-16
USR01585,37,Female,Android,Samsung S24,Hanoi,2026-04-12
USR01586,19,Male,iOS,iPhone 14,HCM,
USR01587,26,Female,iOS,iPhone 14,Hanoi,2026-03-04
USR01588,39,Female,Android,Oppo A58,Danang,
USR01589,45,Female,Android,Xiaomi Redmi 13,Others,2026-01-01
USR01590,30,Female,Android,Samsung S24,Others,2026-04-05
USR01591,36,Male,Android,Samsung S24,Hanoi,
USR01592,39,Female,iOS,iPhone 14,Danang,2026-04-21
USR01593,38,Male,Android,Xiaomi Redmi 13,Others,2026-03-25
USR01594,60,Female,iOS,iPhone 14,Hanoi,2026-03-05
USR01595,50,Female,Android,Oppo A58,Danang,2026-04-01
USR01596,27,Female,Android,Xiaomi Redmi 13,HCM,2026-01-04
USR01597,24,Male,Android,Samsung A55,HCM,2026-03-11
USR01598,51,Female,iOS,iPhone 14,Danang,2026-04-25
USR01599,21,Male,Android,Samsung S24,Hanoi,2026-05-06
USR01600,42,Female,iOS,iPhone 13,Hanoi,2026-05-01
USR01601,41,Male,iOS,iPhone 15,Hanoi,2026-05-17
USR01602,45,Female,iOS,iPhone 14,Others,
USR01603,23,Male,Android,Samsung S24,Danang,2026-01-31
USR01604,22,Male,Android,Samsung S24,HCM,
USR01605,41,Male,iOS,iPhone 13,Hanoi,2026-03-28
USR01606,52,Female,Android,Samsung S24,Others,2026-01-26
USR01607,19,Male,iOS,iPhone 14,HCM,
USR01608,38,Male,Android,Oppo A58,Others,2026-03-06
USR01609,33,Female,iOS,iPhone 14,Danang,2026-01-08
USR01610,26,Female,iOS,iPhone 15,Danang,
USR01611,23,Female,iOS,iPhone 14,Danang,
USR01612,41,Male,iOS,iPhone 14,Others,2026-01-02
USR01613,31,Male,iOS,iPhone 14,Danang,
USR01614,27,Male,iOS,iPhone 13,Danang,
USR01615,52,Female,iOS,iPhone 15,Others,
USR01616,59,Male,Android,Oppo A58,Danang,2026-05-07
USR01617,56,Female,Android,Samsung S24,Hanoi,2026-04-01
USR01618,34,Male,iOS,iPhone 13,HCM,2026-03-18
USR01619,49,Female,iOS,iPhone 14,Hanoi,2026-05-11
USR01620,41,Male,iOS,iPhone 13,Danang,
USR01621,45,Female,iOS,iPhone 15,Danang,2026-01-22
USR01622,29,Female,iOS,iPhone 14,HCM,2026-01-12
USR01623,49,Male,Android,Oppo A58,Others,
USR01624,50,Female,Android,Samsung S24,Others,
USR01625,41,Male,iOS,iPhone 15,Hanoi,2026-03-28
USR01626,36,Male,Android,Oppo A58,Hanoi,
USR01627,43,Female,Android,Samsung A55,HCM,2026-03-27
USR01628,60,Male,Android,Samsung S24,Hanoi,
USR01629,27,Female,iOS,iPhone 14,Danang,
USR01630,45,Male,iOS,iPhone 15,Others,
USR01631,33,Female,iOS,iPhone 15,Danang,
USR01632,47,Female,Android,Samsung S24,Hanoi,2026-03-10
USR01633,22,Female,iOS,iPhone 14,Others,
USR01634,23,Female,Android,Samsung A55,Others,2026-04-19
USR01635,57,Female,Android,Xiaomi Redmi 13,Danang,
USR01636,31,Male,Android,Samsung A55,Others,2026-04-21
USR01637,53,Female,iOS,iPhone 14,Hanoi,2026-03-30
USR01638,25,Female,Android,Oppo A58,Hanoi,2026-03-16
USR01639,36,Female,iOS,iPhone 15,Hanoi,2026-03-20
USR01640,48,Male,iOS,iPhone 13,HCM,2026-02-09
USR01641,43,Female,iOS,iPhone 14,Danang,
USR01642,59,Male,Android,Samsung A55,Others,
USR01643,31,Female,iOS,iPhone 13,Danang,
USR01644,26,Female,Android,Samsung S24,HCM,2026-05-14
USR01645,43,Male,iOS,iPhone 15,Others,2026-01-28
USR01646,20,Female,Android,Samsung S24,HCM,2026-03-16
USR01647,39,Female,Android,Samsung A55,HCM,
USR01648,41,Female,Android,Samsung S24,HCM,
USR01649,35,Male,Android,Samsung S24,Danang,2026-05-10
USR01650,23,Male,iOS,iPhone 14,Hanoi,
USR01651,26,Male,Android,Oppo A58,Others,
USR01652,33,Male,Android,Samsung S24,HCM,2026-04-15
USR01653,51,Male,iOS,iPhone 14,HCM,2026-04-28
USR01654,49,Male,iOS,iPhone 15,Hanoi,
USR01655,52,Female,Android,Xiaomi Redmi 13,Danang,2026-04-11
USR01656,50,Male,iOS,iPhone 13,Danang,2026-04-26
USR01657,29,Female,iOS,iPhone 14,HCM,2026-04-15
USR01658,55,Female,Android,Samsung S24,Hanoi,2026-05-20
USR01659,40,Female,iOS,iPhone 15,HCM,2026-04-16
USR01660,34,Male,Android,Xiaomi Redmi 13,Hanoi,2026-01-08
USR01661,40,Male,iOS,iPhone 13,Danang,2026-04-01
USR01662,50,Male,iOS,iPhone 13,Hanoi,
USR01663,28,Male,iOS,iPhone 14,Others,
USR01664,51,Female,iOS,iPhone 14,Hanoi,2026-03-10
USR01665,53,Female,iOS,iPhone 14,Danang,2026-03-30
USR01666,52,Female,Android,Xiaomi Redmi 13,HCM,2026-04-29
USR01667,35,Female,Android,Samsung A55,HCM,
USR01668,23,Male,iOS,iPhone 14,Others,
USR01669,26,Female,Android,Xiaomi Redmi 13,Hanoi,
USR01670,25,Female,iOS,iPhone 13,Others,
USR01671,44,Female,Android,Samsung A55,Hanoi,2026-01-15
USR01672,22,Male,iOS,iPhone 13,Danang,2026-01-20
USR01673,60,Male,Android,Samsung A55,Danang,2026-03-19
USR01674,27,Male,iOS,iPhone 15,Danang,2026-05-24
USR01675,34,Male,Android,Samsung S24,HCM,
USR01676,44,Male,Android,Samsung A55,HCM,2026-03-30
USR01677,28,Female,iOS,iPhone 15,HCM,2026-02-14
USR01678,33,Female,iOS,iPhone 13,Others,
USR01679,47,Male,Android,Oppo A58,HCM,2026-01-10
USR01680,22,Female,Android,Xiaomi Redmi 13,Others,2026-02-04
USR01681,52,Male,Android,Oppo A58,Others,
USR01682,25,Female,iOS,iPhone 13,Danang,
USR01683,31,Female,Android,Samsung S24,Hanoi,2026-03-15
USR01684,26,Female,iOS,iPhone 15,Others,
USR01685,45,Male,Android,Oppo A58,Danang,2026-02-09
USR01686,47,Female,Android,Samsung S24,HCM,
USR01687,24,Female,Android,Samsung A55,Others,
USR01688,43,Female,iOS,iPhone 15,Danang,
USR01689,34,Male,Android,Xiaomi Redmi 13,Hanoi,2026-01-16
USR01690,22,Male,iOS,iPhone 14,Others,2026-04-25
USR01691,33,Female,Android,Oppo A58,HCM,
USR01692,32,Male,iOS,iPhone 14,Hanoi,2026-03-06
USR01693,30,Male,iOS,iPhone 14,Hanoi,2026-02-02
USR01694,38,Female,iOS,iPhone 15,Others,2026-01-21
USR01695,24,Male,Android,Samsung S24,Hanoi,2026-03-10
USR01696,54,Female,Android,Xiaomi Redmi 13,HCM,
USR01697,24,Male,iOS,iPhone 13,Others,2026-03-03
USR01698,58,Male,iOS,iPhone 13,Danang,
USR01699,46,Female,iOS,iPhone 14,Danang,2026-04-24
USR01700,28,Female,iOS,iPhone 13,HCM,
USR01701,40,Male,iOS,iPhone 13,Danang,2026-01-31
USR01702,51,Male,iOS,iPhone 14,Danang,2026-01-03
USR01703,19,Female,iOS,iPhone 14,Others,
USR01704,40,Female,Android,Samsung S24,Hanoi,2026-03-17
USR01705,47,Male,Android,Samsung S24,Others,2026-04-23
USR01706,33,Male,Android,Xiaomi Redmi 13,Hanoi,
USR01707,20,Male,Android,Oppo A58,Danang,
USR01708,60,Female,iOS,iPhone 13,HCM,2026-01-22
USR01709,38,Male,Android,Oppo A58,Danang,
USR01710,18,Male,iOS,iPhone 15,Others,
USR01711,20,Male,iOS,iPhone 13,Hanoi,2026-03-19
USR01712,30,Male,Android,Xiaomi Redmi 13,Others,
USR01713,55,Female,iOS,iPhone 14,HCM,2026-02-15
USR01714,24,Female,Android,Samsung S24,Others,
USR01715,41,Female,iOS,iPhone 15,Danang,2026-03-28
USR01716,46,Female,Android,Oppo A58,HCM,
USR01717,21,Female,Android,Samsung A55,Hanoi,2026-01-15
USR01718,55,Female,iOS,iPhone 14,Danang,2026-01-30
USR01719,20,Male,Android,Xiaomi Redmi 13,Hanoi,2026-01-27
USR01720,26,Female,Android,Samsung A55,Hanoi,2026-04-05
USR01721,23,Female,Android,Samsung S24,Others,2026-02-18
USR01722,58,Male,Android,Samsung A55,Danang,2026-03-04
USR01723,49,Female,Android,Samsung S24,Hanoi,2026-02-19
USR01724,42,Female,iOS,iPhone 15,Others,2026-02-22
USR01725,60,Male,iOS,iPhone 13,Hanoi,2026-05-12
USR01726,57,Male,Android,Oppo A58,Others,
USR01727,54,Female,iOS,iPhone 15,Danang,2026-01-30
USR01728,37,Male,iOS,iPhone 15,Danang,2026-04-16
USR01729,50,Female,iOS,iPhone 15,Danang,2026-03-11
USR01730,59,Female,iOS,iPhone 13,Danang,2026-03-01
USR01731,27,Female,Android,Samsung A55,Others,
USR01732,58,Female,iOS,iPhone 14,Others,2026-03-14
USR01733,46,Female,iOS,iPhone 15,HCM,2026-05-15
USR01734,56,Male,iOS,iPhone 15,Danang,2026-01-31
USR01735,43,Male,Android,Samsung S24,Hanoi,2026-03-05
USR01736,30,Male,Android,Samsung S24,Danang,
USR01737,40,Male,iOS,iPhone 14,Hanoi,2026-04-25
USR01738,60,Male,iOS,iPhone 15,Others,2026-02-07
USR01739,33,Male,iOS,iPhone 15,HCM,2026-03-08
USR01740,27,Female,Android,Xiaomi Redmi 13,Hanoi,
USR01741,22,Male,iOS,iPhone 15,Others,
USR01742,32,Male,Android,Samsung S24,Hanoi,2026-01-25
USR01743,60,Female,iOS,iPhone 13,Danang,2026-04-01
USR01744,34,Male,iOS,iPhone 13,Hanoi,2026-01-31
USR01745,55,Female,iOS,iPhone 13,Others,2026-04-28
USR01746,33,Male,iOS,iPhone 14,Others,
USR01747,37,Male,iOS,iPhone 13,Others,2026-03-04
USR01748,43,Female,Android,Samsung A55,Hanoi,2026-04-20
USR01749,40,Female,Android,Samsung A55,Hanoi,2026-01-27
USR01750,48,Male,iOS,iPhone 13,HCM,2026-01-29
USR01751,31,Female,iOS,iPhone 14,Hanoi,2026-01-02
USR01752,30,Male,iOS,iPhone 15,Others,2026-05-13
USR01753,23,Male,iOS,iPhone 15,HCM,
USR01754,60,Male,Android,Oppo A58,Others,
USR01755,57,Male,Android,Samsung S24,Danang,
USR01756,44,Female,Android,Samsung S24,Hanoi,2026-04-24
USR01757,42,Female,iOS,iPhone 15,Hanoi,2026-01-24
USR01758,21,Female,iOS,iPhone 15,HCM,2026-04-28
USR01759,36,Female,iOS,iPhone 14,HCM,2026-01-28
USR01760,36,Female,iOS,iPhone 15,Danang,2026-01-02
USR01761,48,Male,iOS,iPhone 13,Others,
USR01762,44,Male,Android,Xiaomi Redmi 13,Others,
USR01763,20,Female,Android,Xiaomi Redmi 13,Hanoi,2026-03-02
USR01764,50,Female,Android,Samsung S24,Danang,2026-05-16
USR01765,19,Female,iOS,iPhone 15,Danang,2026-05-01
USR01766,43,Male,iOS,iPhone 14,Danang,2026-03-31
USR01767,34,Male,iOS,iPhone 14,HCM,2026-03-15
USR01768,56,Male,Android,Samsung A55,Danang,2026-01-02
USR01769,55,Male,Android,Xiaomi Redmi 13,Danang,2026-01-06
USR01770,59,Male,Android,Xiaomi Redmi 13,Others,2026-05-28
USR01771,59,Male,iOS,iPhone 14,Danang,2026-02-06
USR01772,52,Male,Android,Xiaomi Redmi 13,Others,2026-01-01
USR01773,34,Female,iOS,iPhone 13,HCM,2026-03-22
USR01774,30,Male,Android,Samsung A55,Danang,2026-05-18
USR01775,30,Male,Android,Xiaomi Redmi 13,Danang,2026-05-19
USR01776,56,Male,Android,Samsung S24,HCM,
USR01777,36,Male,Android,Oppo A58,Others,
USR01778,21,Male,iOS,iPhone 13,HCM,2026-03-08
USR01779,27,Male,iOS,iPhone 13,Hanoi,2026-01-03
USR01780,30,Male,iOS,iPhone 13,Hanoi,2026-01-31
USR01781,55,Male,iOS,iPhone 14,Hanoi,2026-01-15
USR01782,38,Female,iOS,iPhone 14,HCM,2026-01-01
USR01783,60,Female,iOS,iPhone 15,Others,
USR01784,33,Male,iOS,iPhone 15,Hanoi,2026-04-13
USR01785,31,Female,iOS,iPhone 15,HCM,2026-01-31
USR01786,28,Male,Android,Xiaomi Redmi 13,Hanoi,2026-01-14
USR01787,22,Male,iOS,iPhone 15,HCM,2026-04-21
USR01788,32,Female,iOS,iPhone 14,HCM,2026-03-13
USR01789,26,Male,Android,Samsung A55,Hanoi,2026-04-22
USR01790,52,Female,Android,Oppo A58,Danang,2026-02-02
USR01791,55,Female,Android,Oppo A58,Danang,2026-03-06
USR01792,41,Female,Android,Samsung A55,Hanoi,2026-01-21
USR01793,28,Male,Android,Oppo A58,Danang,2026-01-03
USR01794,40,Male,Android,Samsung A55,HCM,2026-04-03
USR01795,53,Female,Android,Samsung A55,HCM,2026-01-16
USR01796,24,Male,iOS,iPhone 14,Others,2026-04-29
USR01797,41,Female,iOS,iPhone 14,Hanoi,
USR01798,51,Female,Android,Xiaomi Redmi 13,Others,2026-01-30
USR01799,20,Female,iOS,iPhone 15,Danang,2026-05-08
USR01800,50,Female,Android,Samsung A55,Hanoi,
USR01801,49,Male,iOS,iPhone 13,Danang,
USR01802,28,Male,Android,Xiaomi Redmi 13,Others,2026-01-18
USR01803,46,Male,Android,Samsung A55,HCM,2026-03-16
USR01804,23,Male,Android,Oppo A58,Danang,
USR01805,39,Female,Android,Samsung S24,Others,2026-02-09
USR01806,38,Female,iOS,iPhone 15,Danang,2026-03-02
USR01807,45,Female,Android,Xiaomi Redmi 13,Others,2026-02-26
USR01808,24,Male,iOS,iPhone 13,Danang,
USR01809,50,Female,Android,Oppo A58,Danang,
USR01810,49,Female,iOS,iPhone 14,HCM,
USR01811,21,Female,iOS,iPhone 13,Danang,2026-05-13
USR01812,21,Male,Android,Oppo A58,HCM,
USR01813,48,Male,Android,Oppo A58,Others,2026-03-25
USR01814,53,Male,iOS,iPhone 14,Others,2026-01-17
USR01815,23,Male,iOS,iPhone 15,Others,
USR01816,24,Female,iOS,iPhone 13,Danang,
USR01817,33,Male,Android,Oppo A58,Hanoi,
USR01818,59,Female,iOS,iPhone 15,Hanoi,
USR01819,36,Male,Android,Oppo A58,HCM,2026-03-06
USR01820,41,Female,iOS,iPhone 14,Hanoi,
USR01821,28,Male,Android,Samsung S24,Danang,2026-05-26
USR01822,37,Female,Android,Samsung S24,Danang,
USR01823,31,Male,iOS,iPhone 15,Hanoi,2026-03-30
USR01824,24,Male,Android,Xiaomi Redmi 13,HCM,2026-04-30
USR01825,23,Male,iOS,iPhone 15,HCM,2026-04-21
USR01826,58,Female,Android,Samsung A55,Others,
USR01827,25,Female,iOS,iPhone 14,HCM,
USR01828,47,Female,Android,Samsung S24,Others,2026-02-04
USR01829,49,Male,Android,Xiaomi Redmi 13,Hanoi,
USR01830,54,Female,iOS,iPhone 13,Hanoi,2026-01-13
USR01831,46,Female,iOS,iPhone 15,Others,
USR01832,58,Female,Android,Xiaomi Redmi 13,Danang,
USR01833,23,Male,Android,Oppo A58,Danang,
USR01834,27,Female,iOS,iPhone 13,HCM,2026-02-02
USR01835,41,Male,iOS,iPhone 14,Hanoi,2026-04-11
USR01836,54,Female,iOS,iPhone 13,Hanoi,
USR01837,33,Male,Android,Samsung A55,Danang,2026-04-06
USR01838,34,Female,iOS,iPhone 14,Hanoi,2026-02-08
USR01839,31,Male,Android,Oppo A58,Others,
USR01840,38,Male,Android,Samsung S24,HCM,2026-04-18
USR01841,23,Female,iOS,iPhone 14,HCM,2026-04-17
USR01842,54,Male,iOS,iPhone 14,Hanoi,
USR01843,21,Female,iOS,iPhone 15,HCM,2026-04-17
USR01844,26,Male,iOS,iPhone 13,Hanoi,2026-04-12
USR01845,57,Male,Android,Oppo A58,HCM,
USR01846,31,Male,Android,Oppo A58,Danang,
USR01847,44,Male,iOS,iPhone 14,HCM,
USR01848,51,Male,Android,Xiaomi Redmi 13,Others,
USR01849,25,Female,Android,Samsung A55,Danang,2026-02-15
USR01850,54,Male,iOS,iPhone 14,Hanoi,2026-01-20
USR01851,25,Male,Android,Samsung A55,Hanoi,2026-01-22
USR01852,19,Female,iOS,iPhone 13,Others,2026-05-01
USR01853,35,Male,Android,Samsung S24,Danang,2026-01-24
USR01854,25,Male,iOS,iPhone 15,Danang,
USR01855,31,Male,Android,Samsung S24,Danang,2026-01-27
USR01856,23,Male,iOS,iPhone 14,Others,2026-02-13
USR01857,49,Male,iOS,iPhone 13,Danang,2026-03-21
USR01858,56,Male,Android,Oppo A58,Hanoi,
USR01859,50,Female,iOS,iPhone 14,Danang,
USR01860,38,Male,iOS,iPhone 14,HCM,2026-03-01
USR01861,33,Female,iOS,iPhone 13,Danang,
USR01862,54,Male,Android,Samsung A55,Hanoi,
USR01863,56,Female,iOS,iPhone 15,Danang,2026-02-20
USR01864,28,Male,iOS,iPhone 15,HCM,2026-02-23
USR01865,46,Female,iOS,iPhone 14,Hanoi,2026-01-06
USR01866,56,Female,Android,Samsung S24,HCM,2026-02-27
USR01867,37,Male,Android,Oppo A58,Hanoi,
USR01868,52,Female,iOS,iPhone 13,Others,2026-03-31
USR01869,36,Female,Android,Samsung S24,Others,
USR01870,47,Male,Android,Oppo A58,Danang,
USR01871,45,Male,Android,Oppo A58,Others,
USR01872,55,Female,iOS,iPhone 15,Hanoi,2026-04-07
USR01873,58,Male,iOS,iPhone 14,Others,
USR01874,20,Female,Android,Oppo A58,Hanoi,
USR01875,28,Female,Android,Samsung A55,HCM,2026-01-02
USR01876,51,Male,Android,Samsung S24,Hanoi,
USR01877,34,Male,Android,Oppo A58,Hanoi,2026-02-20
USR01878,48,Male,Android,Samsung S24,HCM,2026-03-03
USR01879,19,Male,iOS,iPhone 14,HCM,
USR01880,30,Female,iOS,iPhone 14,Danang,2026-05-13
USR01881,42,Female,iOS,iPhone 13,Danang,2026-04-22
USR01882,37,Female,Android,Samsung S24,Danang,2026-05-21
USR01883,36,Male,iOS,iPhone 14,Hanoi,2026-02-17
USR01884,60,Male,Android,Xiaomi Redmi 13,Others,
USR01885,37,Male,Android,Xiaomi Redmi 13,Others,2026-05-12
USR01886,45,Male,iOS,iPhone 15,Hanoi,2026-04-30
USR01887,50,Female,Android,Xiaomi Redmi 13,Danang,2026-02-10
USR01888,25,Female,Android,Oppo A58,HCM,
USR01889,21,Male,Android,Samsung S24,HCM,2026-04-07
USR01890,33,Female,Android,Samsung A55,HCM,
USR01891,21,Female,Android,Samsung S24,HCM,2026-04-23
USR01892,20,Female,Android,Oppo A58,HCM,2026-02-11
USR01893,37,Female,iOS,iPhone 15,HCM,
USR01894,30,Female,Android,Xiaomi Redmi 13,Hanoi,2026-02-21
USR01895,45,Female,iOS,iPhone 14,Hanoi,
USR01896,28,Male,Android,Samsung S24,Hanoi,2026-05-13
USR01897,24,Male,iOS,iPhone 13,Danang,2026-02-25
USR01898,32,Male,Android,Samsung S24,Danang,2026-03-13
USR01899,35,Male,iOS,iPhone 15,Others,
USR01900,27,Male,iOS,iPhone 14,HCM,
USR01901,39,Male,Android,Xiaomi Redmi 13,Hanoi,
USR01902,26,Male,Android,Xiaomi Redmi 13,Hanoi,2026-02-13
USR01903,41,Male,iOS,iPhone 14,Danang,2026-04-14
USR01904,27,Female,iOS,iPhone 13,Hanoi,2026-03-30
USR01905,34,Male,Android,Xiaomi Redmi 13,HCM,2026-05-24
USR01906,45,Female,iOS,iPhone 14,Hanoi,2026-04-02
USR01907,43,Male,Android,Xiaomi Redmi 13,Hanoi,2026-05-27
USR01908,57,Male,Android,Xiaomi Redmi 13,Hanoi,2026-02-19
USR01909,59,Female,iOS,iPhone 13,HCM,2026-01-23
USR01910,60,Male,Android,Samsung A55,HCM,2026-02-03
USR01911,34,Female,Android,Oppo A58,Hanoi,
USR01912,20,Male,Android,Xiaomi Redmi 13,Danang,2026-03-14
USR01913,25,Male,Android,Oppo A58,Hanoi,
USR01914,27,Male,Android,Xiaomi Redmi 13,Others,2026-03-03
USR01915,32,Male,iOS,iPhone 14,Hanoi,2026-03-02
USR01916,58,Female,iOS,iPhone 14,Danang,2026-04-28
USR01917,21,Female,iOS,iPhone 13,Danang,2026-02-03
USR01918,51,Female,iOS,iPhone 14,Danang,2026-04-28
USR01919,19,Male,iOS,iPhone 15,Danang,
USR01920,58,Male,iOS,iPhone 13,Hanoi,2026-04-06
USR01921,52,Male,Android,Xiaomi Redmi 13,Others,2026-02-02
USR01922,44,Male,Android,Oppo A58,HCM,2026-03-29
USR01923,23,Male,iOS,iPhone 14,Danang,2026-04-21
USR01924,58,Female,Android,Xiaomi Redmi 13,HCM,2026-05-05
USR01925,59,Male,Android,Oppo A58,Danang,
USR01926,57,Female,Android,Xiaomi Redmi 13,Danang,2026-03-01
USR01927,25,Female,iOS,iPhone 14,Hanoi,2026-01-23
USR01928,39,Female,iOS,iPhone 14,Danang,2026-04-24
USR01929,49,Female,Android,Xiaomi Redmi 13,Danang,2026-03-16
USR01930,32,Male,iOS,iPhone 13,Others,2026-02-03
USR01931,36,Male,Android,Oppo A58,Hanoi,
USR01932,26,Male,iOS,iPhone 13,Others,2026-03-04
USR01933,55,Male,iOS,iPhone 15,Danang,2026-01-03
USR01934,34,Female,iOS,iPhone 14,HCM,2026-01-24
USR01935,26,Male,Android,Samsung S24,Hanoi,2026-04-26
USR01936,45,Female,iOS,iPhone 14,Others,2026-05-06
USR01937,22,Male,Android,Xiaomi Redmi 13,HCM,2026-05-24
USR01938,29,Female,iOS,iPhone 14,Others,2026-04-09
USR01939,52,Male,Android,Samsung A55,Danang,2026-02-12
USR01940,41,Male,Android,Samsung A55,HCM,2026-02-04
USR01941,29,Male,Android,Oppo A58,Danang,
USR01942,39,Female,iOS,iPhone 14,Others,
USR01943,31,Male,iOS,iPhone 13,Hanoi,2026-05-16
USR01944,24,Female,iOS,iPhone 14,Others,2026-04-03
USR01945,57,Female,iOS,iPhone 14,Hanoi,2026-01-31
USR01946,20,Male,iOS,iPhone 14,HCM,2026-03-30
USR01947,59,Male,Android,Xiaomi Redmi 13,Others,
USR01948,24,Female,iOS,iPhone 15,Others,2026-01-06
USR01949,19,Female,iOS,iPhone 15,Danang,2026-02-10
USR01950,31,Male,Android,Xiaomi Redmi 13,HCM,2026-02-12
USR01951,31,Female,Android,Samsung A55,Hanoi,2026-04-29
USR01952,45,Male,Android,Oppo A58,HCM,
USR01953,19,Male,Android,Samsung A55,Danang,2026-01-19
USR01954,19,Male,iOS,iPhone 13,HCM,
USR01955,60,Male,Android,Samsung S24,Others,2026-03-05
USR01956,24,Male,Android,Samsung A55,Danang,
USR01957,53,Female,Android,Oppo A58,Danang,2026-04-26
USR01958,30,Female,iOS,iPhone 15,Others,2026-05-28
USR01959,47,Female,Android,Samsung A55,HCM,2026-04-17
USR01960,40,Male,iOS,iPhone 15,HCM,2026-01-24
USR01961,46,Female,Android,Xiaomi Redmi 13,Others,2026-03-25
USR01962,47,Male,iOS,iPhone 15,Others,2026-03-19
USR01963,24,Male,Android,Oppo A58,Danang,
USR01964,40,Female,iOS,iPhone 14,Danang,
USR01965,42,Male,iOS,iPhone 14,HCM,2026-04-17
USR01966,18,Female,Android,Xiaomi Redmi 13,HCM,2026-04-21
USR01967,43,Male,Android,Xiaomi Redmi 13,Hanoi,2026-04-30
USR01968,36,Female,Android,Samsung A55,Others,
USR01969,57,Female,Android,Samsung A55,HCM,2026-03-30
USR01970,57,Female,Android,Samsung A55,Danang,
USR01971,30,Male,iOS,iPhone 13,Danang,2026-02-18
USR01972,41,Female,iOS,iPhone 13,Others,2026-05-05
USR01973,21,Male,Android,Oppo A58,HCM,2026-05-25
USR01974,41,Male,iOS,iPhone 15,HCM,2026-04-22
USR01975,24,Male,iOS,iPhone 15,Danang,2026-03-25
USR01976,50,Male,Android,Oppo A58,Danang,
USR01977,22,Female,Android,Xiaomi Redmi 13,Hanoi,2026-01-09
USR01978,32,Male,Android,Samsung S24,Danang,
USR01979,18,Male,Android,Xiaomi Redmi 13,Hanoi,2026-04-05
USR01980,41,Female,iOS,iPhone 14,Others,
USR01981,58,Female,iOS,iPhone 13,Danang,2026-04-04
USR01982,31,Male,Android,Samsung A55,Hanoi,
USR01983,50,Female,Android,Xiaomi Redmi 13,Others,2026-05-03
USR01984,40,Male,iOS,iPhone 13,Hanoi,2026-01-31
USR01985,50,Male,Android,Samsung A55,Danang,2026-05-07
USR01986,28,Male,Android,Xiaomi Redmi 13,Hanoi,
USR01987,37,Female,Android,Samsung A55,Hanoi,2026-01-08
USR01988,39,Female,iOS,iPhone 15,Danang,2026-03-11
USR01989,51,Male,Android,Oppo A58,Danang,
USR01990,21,Female,iOS,iPhone 14,HCM,2026-01-10
USR01991,59,Male,iOS,iPhone 14,Others,2026-01-20
USR01992,56,Female,Android,Samsung S24,Hanoi,
USR01993,43,Male,iOS,iPhone 15,Danang,2026-03-17
USR01994,25,Female,Android,Samsung A55,HCM,2026-03-15
USR01995,50,Male,Android,Oppo A58,HCM,2026-02-12
USR01996,59,Male,Android,Xiaomi Redmi 13,Others,2026-04-06
USR01997,44,Female,Android,Oppo A58,Others,2026-04-13
USR01998,56,Female,iOS,iPhone 15,Others,2026-05-02
USR01999,44,Male,Android,Xiaomi Redmi 13,Danang,
USR02000,26,Female,Android,Samsung S24,Others,2026-05-11
USR02001,26,Male,iOS,iPhone 14,Danang,2026-05-11
USR02002,60,Male,Android,Samsung S24,Hanoi,
USR02003,23,Male,iOS,iPhone 13,Danang,2026-05-02
USR02004,56,Female,iOS,iPhone 13,Hanoi,2026-02-25
USR02005,49,Female,iOS,iPhone 14,HCM,2026-01-13
USR02006,26,Female,Android,Oppo A58,Others,
USR02007,55,Male,iOS,iPhone 13,HCM,2026-04-29
USR02008,54,Male,Android,Samsung S24,Others,2026-04-11
USR02009,37,Female,iOS,iPhone 14,HCM,2026-05-21
USR02010,19,Male,Android,Samsung S24,Hanoi,2026-01-21
USR02011,22,Male,Android,Oppo A58,Others,
USR02012,51,Male,iOS,iPhone 15,Danang,2026-05-04
USR02013,22,Female,Android,Samsung A55,Others,2026-03-28
USR02014,22,Male,iOS,iPhone 14,Hanoi,
USR02015,48,Female,iOS,iPhone 14,Hanoi,2026-02-16
USR02016,41,Female,Android,Samsung A55,Hanoi,2026-05-18
USR02017,36,Female,iOS,iPhone 15,HCM,
USR02018,38,Male,iOS,iPhone 14,Danang,
USR02019,22,Female,iOS,iPhone 14,Others,2026-01-10
